ReactionID,Flux,Name
rxn02011_c0,0.000398238,"'UDP-N-acetylmuramoyl-L-alanyl-D-glutamate:(L)-meso-2,6-diaminoheptanedioate gamma-ligase (ADP-forming)'"
rxn02056_c0,-9.78E-05,'S-Adenosyl-L-methionine:uroporphyrin-III C-methyltransferase'
rxn02155_c0,0.000195561,'ATP:nicotinamide-nucleotide adenylyltransferase'
rxn02160_c0,0.002595397,'L-Histidinol-phosphate phosphohydrolase'
rxn02167_c0,0.004791599,'(S)-3-Hydroxybutanoyl-CoA hydro-lyase'
rxn02175_c0,0.000195561,'ATP:pantetheine-4''-phosphate adenylyltransferase'
rxn02200_c0,0.000293342,"'2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase'"
rxn02212_c0,0.010899328,'2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate phosphate-lyase (cyclyzing)'
rxn02213_c0,0.010899328,'3-Dehydroquinate hydro-lyase'
rxn02226_c0,-0.009401103,'L-2-Aminoadipate-6-semialdehyde:NAD+ 6-oxidoreductase'
rxn02264_c0,0.000195561,'Hydroxymethylbilane hydro-lyase(cyclizing)'
rxn02267_c0,-0.002402173,'2-methyl-branched-chain-acyl-CoA:NAD+ 2-oxidoreductase'
rxn02285_c0,-0.000398238,'UDP-N-acetylmuramate:NADP+ oxidoreductase'
rxn02286_c0,0.000398238,'UDP-N-acetylmuramate:L-alanine ligase (ADP-forming)'
rxn02288_c0,9.78E-05,'Uroporphyrinogen-III carboxy-lyase'
rxn02302_c0,-0.004405871,'O-Acetyl-L-homoserine succinate-lyase (adding cysteine)'
rxn02320_c0,-0.002595397,'5-Amino-2-oxopentanoate:2-oxoglutarate aminotransferase'
rxn02331_c0,-0.001194713,"'phosphoenolpyruvate:D-arabinose-5-phosphate C-(1-carboxyvinyl)transferase (phosphate-hydrolysing, 2-carboxy-2-oxoethyl-forming)'"
rxn02341_c0,0.000195561,'N-[(R)-4''-Phosphopantothenoyl]-L-cysteine carboxy-lyase'
rxn02342_c0,-0.034492275,'R03270'
rxn02373_c0,-0.014159331,'L-glutamate-5-semialdehyde:NADP+ 5-oxidoreductase (phosphorylating)'
rxn02374_c0,0.006055926,'R03314'
rxn02380_c0,-0.001090373,'beta-D-Glucose 6-phosphate ketol-isomerase'
rxn02402_c0,-0.000195561,'Nicotinate-nucleotide:pyrophosphate phosphoribosyltransferase (carboxylating)'
rxn02404_c0,0.001194713,'3-Deoxy-D-manno-octulosonate-8-phosphate 8-phosphohydrolase'
rxn02405_c0,0.001194713,'CTP:3-deoxy-D-manno-octulosonate cytidylyltransferase'
rxn02473_c0,0.002595397,'D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate hydro-lyase'
rxn02476_c0,0.010899328,'Phosphoenolpyruvate:3-phosphoshikimate 5-O-(1-carboxyvinyl)-transferase'
rxn02504_c0,0.000293342,"'2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase'"
rxn02507_c0,0.001557238,'1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose-5-phosphate carboxy-lyase(cyclizing)'
rxn02508_c0,0.001557238,'N-(5-Phospho-beta-D-ribosyl)anthranilate ketol-isomerase'
rxn02679_c0,-0.004791599,'Octanoyl-CoA:oxygen 2-oxidoreductase'
rxn02680_c0,0.004791599,'Octanoyl-CoA:acetyl-CoA C-acyltransferase'
rxn02720_c0,-0.004791599,"'Lauroyl-CoA:(acceptor) 2,3-oxidoreductase'"
rxn02774_c0,9.78E-05,'S-Adenosyl-L-methionine:uroporphyrin-III C-methyltransferase'
rxn02803_c0,-0.002800411,"'Tetradecanoyl-CoA:(acceptor) 2,3-oxidoreductase'"
rxn02804_c0,0.002402173,'myristoyl-CoA:acetylCoA C-myristoyltransferase'
rxn02831_c0,0.000195561,'O-Succinylbenzoate:CoA ligase (AMP-forming)'
rxn02832_c0,-0.000195561,"'(1R,6R)-6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate hydrolyase (2-succinylbenzoate-forming)'"
rxn02834_c0,0.002595397,'Phosphoribosyl-ATP pyrophosphohydrolase'
rxn02835_c0,0.002595397,"'1-(5-phospho-D-ribosyl)-AMP 1,6-hydrolase'"
rxn02895_c0,0.013266182,'5-Phospho-D-ribosylamine:glycine ligase (ADP-forming)'
rxn02898_c0,0.000195561,"'O-Succinylbenzoyl-CoA 1,4-dihydroxy-2-naphthoate-lyase'"
rxn02911_c0,0.004791599,'(S)-3-Hydroxydodecanoyl-CoA hydro-lyase'
rxn02928_c0,-0.000398238,"'2,3,4,5-Tetrahydrodipicolinate:NAD+ oxidoreductase'"
rxn02933_c0,-0.002402173,"'(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA:NAD+ oxidoreductase'"
rxn02934_c0,0.002402173,"'(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA hydro-liase'"
rxn02937_c0,0.013266182,'2-(Formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase (ADP-forming)'
rxn02939_c0,9.78E-05,'4-phospho-D-erythronate:NAD+ 2-oxidoreductase'
rxn02988_c0,-0.000195561,'glycerone phosphate:iminosuccinate alkyltransferase (cyclizing)'
rxn03004_c0,0.013266182,'10-Formyltetrahydrofolate:5''-phosphoribosylglycinamide formyltransferase'
rxn03031_c0,0.000398238,"'Succinyl-CoA:2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase'"
rxn03080_c0,0.000391123,'5-amino-6-(D-ribitylamino)uracil butanedionetransferase'
rxn03084_c0,0.013266182,'5''-Phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming)'
rxn03087_c0,-0.000398238,"'N-Succinyl-L-2,6-diaminoheptanedioate:2-oxoglutarate amino-transferase'"
rxn03108_c0,9.78E-05,'ATP:4-amino-2-methyl-5-phosphomethylpyrimidine phosphotransferase'
rxn03130_c0,0.000398238,"'UDP-2,3-bis[(3R)-3-hydroxymyristoyl]-alpha-D-glucosamine 2,3-bis[(3R)-3-hydroxymyristoyl]-beta-D-glucosaminyl 1-phosphate phosphohydrolase'"
rxn03135_c0,-0.002595397,'R04558'
rxn03136_c0,0.013168401,'1-(5''-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole AMP-lyase'
rxn03137_c0,0.015763798,'10-Formyltetrahydrofolate:5''-phosphoribosyl-5-amino-4-imidazolecarboxamide formyltransferase'
rxn03146_c0,0.000796475,'UDP-3-O-[(3R)-3-hydroxymyristoyl]-N-acetylglucosamine amidohydrolase'
rxn03147_c0,0.013168401,'1-(5-Phosphoribosyl)-5-amino-4-carboxyimidazole:L-aspartate ligase (ADP-forming)'
rxn03159_c0,0.000398238,"'UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine:2,3-bis-(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl-1-phosphate 2,3-bis(3-hydroxytetradecanoyl)-glucosaminyltransferase'"
rxn03164_c0,0.000398238,"'UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminoheptanedioate:D-alanyl-D-alanine ligase(ADP-forming)'"
rxn03167_c0,0.000293342,"'2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate phosphohydrolase (alkaline optimum)'"
rxn03175_c0,0.002595397,'N-(5''-Phospho-D-ribosylformimino)-5-amino-1- (5''''-phospho-D-ribosyl)-4-imidazolecarboxamide ketol-isomerase'
rxn03181_c0,0.000398238,"'ATP:2,3,2'',3''-tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-beta-D-1,6-glucosaminyl-alpha-phosphate 4-O''-phosphotransferase'"
rxn03182_c0,0.000398238,'CMP-3-deoxy-D-manno-oct-2-ulosonate:lipid IVA 3-deoxy-D-manno-oct-2-ulosonate transferase'
rxn03194_c0,0.007959216,'(S)-2-Aceto-2-hydroxybutanoate pyruvate-lyase (carboxylating)'
rxn03239_c0,-0.002402173,'(S)-3-Hydroxyhexadecanoyl-CoA:NAD+ oxidoreductase'
rxn03240_c0,0.002402173,'(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase'
rxn03241_c0,0.002800411,'(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase'
rxn03242_c0,-0.004791599,'(S)-3-hydroxydodecanoyl-CoA:NAD+ oxidoreductase'
rxn03243_c0,0.004791599,'Decanoyl-CoA:acetyl-CoA C-acyltransferase'
rxn03244_c0,-0.004791599,'(S)-hydroxydecanoyl-CoA:NAD+ oxidoreductase'
rxn03245_c0,0.004791599,'(S)-Hydroxydecanoyl-CoA hydro-lyase'
rxn03246_c0,-0.004791599,'(S)-hydroxyoctanoyl-CoA:NAD+ oxidoreductase'
rxn03247_c0,0.004791599,'(S)-Hydroxyoctanoyl-CoA hydro-lyase'
rxn03248_c0,0.004791599,'Hexanoyl-CoA:acetyl-CoA C-acyltransferase'
rxn03249_c0,-0.004791599,'(S)-hydroxyhexanoyl-CoA:NAD+ oxidoreductase'
rxn03250_c0,0.004791599,'(S)-Hydroxyhexanoyl-CoA hydro-lyase'
rxn03251_c0,0.017175208,"'Hexanoyl-CoA:(acceptor) 2,3-oxidoreductase'"
rxn03253_c0,-0.004791599,"'Decanoyl-CoA:(acceptor) 2,3-oxidoreductase'"
rxn03408_c0,0.000398238,"'UDP-N-acetyl-D-glucosamine:undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine 4-beta-N-acetylglucosaminlytransferase'"
rxn03437_c0,0.007959216,"'(R)-2,3-Dihydroxy-3-methylpentanoate hydro-lyase'"
rxn03439_c0,0.000398238,'CMP-3-deoxy-D-manno-oct-2-ulosonate:(KDO)-lipid IVA 3-deoxy-D-manno-oct-2-ulosonate transferase'
rxn03445_c0,-9.78E-05,'O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase'
rxn03511_c0,0.001592951,'ADP-D-glycero-D-manno-heptose 6-epimerase'
rxn03841_c0,0.000293342,'4-amino-4-deoxychorismate pyruvate-lyase'
rxn03901_c0,0.000398238,'undecaprenyl-diphosphate phosphohydrolase'
rxn03904_c0,0.000398238,"'UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine:undecaprenyl-phosphate phospho-N-acetylmuramoyl-pentapeptide-transferase'"
rxn03907_c0,0.005945105,'CTP: 2-C-Methyl-D-erythritol 4-phosphate cytidylyltransferase'
rxn03908_c0,0.005945105,'ATP:4-(Cytidine 5''-diphospho)-2-C-methyl-D-erythritol 2-phosphotransferase'
rxn03909_c0,0.006140667,'1-Deoxy-D-xylulose-5-phosphate pyruvate-lyase (carboxylating)'
